0,2022-03-09 14:39:37,31.47,+0.73 (+2.36%),"26,994,651",,30.74,99.01,+4.11 (+4.33%),"15,359,963",,94.90,162.99,+5.55 (+3.53%),"58,595,707",,157.44,"2,786.80",+66.51 (+2.44%),"2,157,312",,"2,720.29",288.19,+12.34 (+4.47%),"21,991,880",,275.85,358.96,+17.20 (+5.03%),"4,746,703",,341.76,"2,673.83",+128.26 (+5.04%),"1,077,134",,"2,545.57"
0,2022-03-09 14:39:57,31.42,+0.68 (+2.21%),"27,005,102",,30.74,98.88,+3.98 (+4.19%),"15,400,294",,94.90,162.91,+5.47 (+3.47%),"58,676,064",,157.44,"2,783.53",+63.24 (+2.32%),"2,159,193",,"2,720.29",288.35,+12.50 (+4.53%),"22,020,008",,275.85,359.23,+17.47 (+5.11%),"4,750,577",,341.76,"2,674.07",+128.50 (+5.05%),"1,078,120",,"2,545.57"
0,2022-03-09 14:40:15,31.44,+0.70 (+2.29%),"27,017,571",,30.74,99.02,+4.12 (+4.34%),"15,406,989",,94.90,162.98,+5.54 (+3.52%),"58,726,039",,157.44,"2,787.66",+67.36 (+2.48%),"2,163,149",,"2,720.29",288.30,+12.45 (+4.51%),"22,038,320",,275.85,359.22,+17.46 (+5.11%),"4,752,804",,341.76,"2,673.98",+128.41 (+5.04%),"1,078,355",,"2,545.57"
0,2022-03-09 14:40:33,31.44,+0.70 (+2.29%),"27,023,745",,30.74,98.96,+4.06 (+4.28%),"15,413,023",,94.90,162.87,+5.43 (+3.45%),"58,768,465",,157.44,"2,787.66",+67.36 (+2.48%),"2,163,934",,"2,720.29",288.34,+12.49 (+4.53%),"22,046,257",,275.85,359.12,+17.36 (+5.08%),"4,753,326",,341.76,"2,673.51",+127.94 (+5.03%),"1,078,884",,"2,545.57"
0,2022-03-09 14:40:49,31.46,+0.72 (+2.34%),"27,031,047",,30.74,98.98,+4.08 (+4.30%),"15,417,195",,94.90,162.90,+5.46 (+3.47%),"58,835,694",,157.44,"2,787.54",+67.25 (+2.47%),"2,164,618",,"2,720.29",288.34,+12.49 (+4.53%),"22,054,167",,275.85,359.26,+17.50 (+5.12%),"4,755,636",,341.76,"2,674.84",+129.27 (+5.08%),"1,080,887",,"2,545.57"
0,2022-03-09 14:41:08,31.48,+0.74 (+2.39%),"27,058,584",,30.74,99.01,+4.11 (+4.33%),"15,420,041",,94.90,162.90,+5.46 (+3.47%),"58,892,392",,157.44,"2,788.84",+68.55 (+2.52%),"2,171,077",,"2,720.29",288.06,+12.21 (+4.43%),"22,094,609",,275.85,359.06,+17.30 (+5.06%),"4,759,113",,341.76,"2,673.80",+128.23 (+5.04%),"1,082,676",,"2,545.57"
0,2022-03-09 14:41:26,31.45,+0.71 (+2.31%),"27,074,850",,30.74,98.94,+4.04 (+4.26%),"15,433,016",,94.90,162.82,+5.38 (+3.41%),"59,038,151",,157.44,"2,788.11",+67.82 (+2.49%),"2,174,791",,"2,720.29",288.00,+12.15 (+4.40%),"22,109,715",,275.85,359.26,+17.50 (+5.12%),"4,763,141",,341.76,"2,672.13",+126.56 (+4.97%),"1,083,289",,"2,545.57"
0,2022-03-09 14:41:43,31.46,+0.72 (+2.34%),"27,093,098",,30.74,98.97,+4.07 (+4.29%),"15,443,049",,94.90,162.81,+5.37 (+3.41%),"59,077,518",,157.44,"2,789.13",+68.84 (+2.53%),"2,175,533",,"2,720.29",288.00,+12.15 (+4.40%),"22,124,718",,275.85,359.10,+17.34 (+5.07%),"4,765,831",,341.76,"2,673.40",+127.82 (+5.02%),"1,083,745",,"2,545.57"
0,2022-03-09 14:42:00,31.43,+0.69 (+2.24%),"27,104,520",,30.74,98.94,+4.04 (+4.26%),"15,447,345",,94.90,162.83,+5.39 (+3.42%),"59,215,027",,157.44,"2,789.16",+68.86 (+2.53%),"2,176,552",,"2,720.29",288.10,+12.25 (+4.44%),"22,134,834",,275.85,358.93,+17.17 (+5.03%),"4,768,045",,341.76,"2,673.40",+127.82 (+5.02%),"1,083,815",,"2,545.57"
0,2022-03-09 14:42:17,31.45,+0.71 (+2.31%),"27,117,721",,30.74,98.92,+4.02 (+4.24%),"15,453,539",,94.90,162.84,+5.40 (+3.43%),"59,261,517",,157.44,"2,789.16",+68.86 (+2.53%),"2,177,444",,"2,720.29",288.07,+12.22 (+4.43%),"22,146,070",,275.85,359.00,+17.24 (+5.04%),"4,769,426",,341.76,"2,673.34",+127.77 (+5.02%),"1,084,371",,"2,545.57"
0,2022-03-09 14:42:34,31.48,+0.74 (+2.41%),"27,139,312",,30.74,98.95,+4.05 (+4.27%),"15,461,636",,94.90,162.86,+5.42 (+3.44%),"59,293,818",,157.44,"2,788.88",+68.59 (+2.52%),"2,178,102",,"2,720.29",288.10,+12.25 (+4.44%),"22,158,035",,275.85,358.96,+17.20 (+5.03%),"4,769,820",,341.76,"2,673.34",+127.77 (+5.02%),"1,084,646",,"2,545.57"
0,2022-03-09 14:42:52,31.46,+0.72 (+2.34%),"27,159,733",,30.74,98.97,+4.07 (+4.29%),"15,463,290",,94.90,162.89,+5.45 (+3.46%),"59,325,575",,157.44,"2,788.88",+68.59 (+2.52%),"2,178,701",,"2,720.29",288.08,+12.23 (+4.43%),"22,170,231",,275.85,359.12,+17.36 (+5.08%),"4,771,689",,341.76,"2,672.88",+127.31 (+5.00%),"1,085,476",,"2,545.57"
0,2022-03-09 14:43:11,31.49,+0.75 (+2.44%),"27,168,949",,30.74,99.06,+4.16 (+4.38%),"15,472,670",,94.90,162.91,+5.47 (+3.47%),"59,369,843",,157.44,"2,788.88",+68.59 (+2.52%),"2,179,426",,"2,720.29",288.08,+12.23 (+4.43%),"22,183,870",,275.85,359.23,+17.47 (+5.11%),"4,774,755",,341.76,"2,674.82",+129.25 (+5.08%),"1,086,846",,"2,545.57"
0,2022-03-09 14:43:28,31.48,+0.74 (+2.41%),"27,179,330",,30.74,99.00,+4.10 (+4.33%),"15,494,571",,94.90,162.96,+5.52 (+3.51%),"59,515,037",,157.44,"2,788.88",+68.59 (+2.52%),"2,182,438",,"2,720.29",288.00,+12.15 (+4.40%),"22,226,790",,275.85,358.99,+17.23 (+5.04%),"4,778,549",,341.76,"2,673.73",+128.16 (+5.03%),"1,089,465",,"2,545.57"
0,2022-03-09 14:43:45,31.44,+0.70 (+2.29%),"27,192,215",,30.74,98.96,+4.06 (+4.28%),"15,499,303",,94.90,162.79,+5.35 (+3.40%),"59,595,677",,157.44,"2,786.32",+66.03 (+2.43%),"2,184,891",,"2,720.29",287.80,+11.95 (+4.33%),"22,241,251",,275.85,358.81,+17.05 (+4.99%),"4,782,334",,341.76,"2,672.20",+126.63 (+4.97%),"1,089,777",,"2,545.57"
0,2022-03-09 14:44:03,31.42,+0.68 (+2.23%),"27,205,803",,30.74,98.99,+4.09 (+4.31%),"15,521,078",,94.90,162.85,+5.41 (+3.44%),"59,664,400",,157.44,"2,786.32",+66.03 (+2.43%),"2,185,597",,"2,720.29",287.94,+12.09 (+4.38%),"22,254,617",,275.85,359.16,+17.40 (+5.09%),"4,785,311",,341.76,"2,672.20",+126.63 (+4.97%),"1,090,218",,"2,545.57"
0,2022-03-09 14:44:20,31.44,+0.70 (+2.27%),"27,216,155",,30.74,98.98,+4.08 (+4.30%),"15,523,353",,94.90,162.88,+5.43 (+3.45%),"59,691,974",,157.44,"2,786.34",+66.05 (+2.43%),"2,188,073",,"2,720.29",287.93,+12.08 (+4.38%),"22,273,121",,275.85,359.12,+17.36 (+5.08%),"4,785,925",,341.76,"2,672.63",+127.06 (+4.99%),"1,090,427",,"2,545.57"
0,2022-03-09 14:44:37,31.42,+0.68 (+2.21%),"27,231,799",,30.74,99.03,+4.13 (+4.35%),"15,530,272",,94.90,162.92,+5.48 (+3.48%),"59,726,709",,157.44,"2,785.88",+65.59 (+2.41%),"2,188,661",,"2,720.29",287.90,+12.05 (+4.37%),"22,283,890",,275.85,359.20,+17.44 (+5.10%),"4,789,133",,341.76,"2,673.38",+127.81 (+5.02%),"1,090,436",,"2,545.57"
0,2022-03-09 14:44:54,31.44,+0.70 (+2.28%),"27,244,050",,30.74,99.03,+4.13 (+4.35%),"15,533,535",,94.90,162.91,+5.47 (+3.48%),"59,748,588",,157.44,"2,787.11",+66.82 (+2.46%),"2,189,447",,"2,720.29",287.89,+12.04 (+4.36%),"22,290,451",,275.85,359.23,+17.47 (+5.11%),"4,790,737",,341.76,"2,673.38",+127.81 (+5.02%),"1,090,680",,"2,545.57"
0,2022-03-09 14:45:11,31.44,+0.70 (+2.28%),"27,267,506",,30.74,99.09,+4.19 (+4.42%),"15,536,492",,94.90,162.85,+5.41 (+3.44%),"59,814,614",,157.44,"2,788.00",+67.71 (+2.49%),"2,191,011",,"2,720.29",287.97,+12.12 (+4.39%),"22,302,986",,275.85,359.14,+17.38 (+5.09%),"4,792,016",,341.76,"2,673.11",+127.54 (+5.01%),"1,091,933",,"2,545.57"
0,2022-03-09 14:45:38,31.44,+0.70 (+2.29%),"27,303,416",,30.74,99.07,+4.17 (+4.39%),"15,539,536",,94.90,162.91,+5.47 (+3.47%),"59,899,961",,157.44,"2,787.72",+67.43 (+2.48%),"2,192,515",,"2,720.29",287.91,+12.06 (+4.37%),"22,318,505",,275.85,359.00,+17.24 (+5.04%),"4,795,043",,341.76,"2,673.11",+127.54 (+5.01%),"1,092,812",,"2,545.57"
0,2022-03-09 14:46:07,31.45,+0.71 (+2.31%),"27,322,413",,30.74,99.10,+4.20 (+4.43%),"15,557,283",,94.90,162.93,+5.49 (+3.49%),"60,002,603",,157.44,"2,786.37",+66.08 (+2.43%),"2,194,313",,"2,720.29",287.94,+12.09 (+4.38%),"22,351,477",,275.85,358.52,+16.76 (+4.90%),"4,798,725",,341.76,"2,673.11",+127.54 (+5.01%),"1,093,856",,"2,545.57"
0,2022-03-09 14:46:25,31.43,+0.69 (+2.24%),"27,338,460",,30.74,98.99,+4.09 (+4.31%),"15,568,041",,94.90,162.86,+5.42 (+3.44%),"60,064,758",,157.44,"2,786.32",+66.03 (+2.43%),"2,195,131",,"2,720.29",287.86,+12.01 (+4.35%),"22,359,949",,275.85,358.51,+16.75 (+4.90%),"4,798,894",,341.76,"2,671.89",+126.31 (+4.96%),"1,094,108",,"2,545.57"
0,2022-03-09 14:46:45,31.41,+0.67 (+2.16%),"27,359,814",,30.74,98.95,+4.05 (+4.27%),"15,573,705",,94.90,162.84,+5.40 (+3.43%),"60,082,014",,157.44,"2,784.69",+64.40 (+2.37%),"2,195,894",,"2,720.29",287.87,+12.02 (+4.36%),"22,367,930",,275.85,358.49,+16.73 (+4.90%),"4,799,275",,341.76,"2,671.16",+125.59 (+4.93%),"1,094,945",,"2,545.57"
0,2022-03-09 14:47:04,31.38,+0.64 (+2.07%),"27,396,338",,30.74,98.86,+3.96 (+4.17%),"15,584,990",,94.90,162.70,+5.26 (+3.34%),"60,142,308",,157.44,"2,781.50",+61.21 (+2.25%),"2,196,592",,"2,720.29",287.68,+11.83 (+4.29%),"22,396,079",,275.85,358.41,+16.65 (+4.87%),"4,805,378",,341.76,"2,669.80",+124.23 (+4.88%),"1,096,426",,"2,545.57"
0,2022-03-09 14:47:22,31.35,+0.61 (+2.00%),"27,406,762",,30.74,98.83,+3.93 (+4.14%),"15,597,274",,94.90,162.65,+5.21 (+3.31%),"60,196,299",,157.44,"2,781.90",+61.61 (+2.26%),"2,198,134",,"2,720.29",287.61,+11.76 (+4.26%),"22,420,121",,275.85,358.14,+16.38 (+4.79%),"4,807,598",,341.76,"2,669.80",+124.23 (+4.88%),"1,096,795",,"2,545.57"
0,2022-03-09 14:47:39,31.35,+0.61 (+1.98%),"27,421,196",,30.74,98.83,+3.93 (+4.14%),"15,601,449",,94.90,162.66,+5.22 (+3.32%),"60,228,165",,157.44,"2,784.20",+63.91 (+2.35%),"2,199,831",,"2,720.29",287.64,+11.79 (+4.27%),"22,432,379",,275.85,358.11,+16.35 (+4.78%),"4,807,918",,341.76,"2,669.80",+124.23 (+4.88%),"1,096,970",,"2,545.57"
0,2022-03-09 14:47:57,31.36,+0.62 (+2.02%),"27,425,186",,30.74,98.82,+3.92 (+4.14%),"15,606,133",,94.90,162.64,+5.20 (+3.30%),"60,283,884",,157.44,"2,782.24",+61.95 (+2.28%),"2,200,389",,"2,720.29",287.70,+11.85 (+4.30%),"22,446,785",,275.85,358.19,+16.43 (+4.81%),"4,822,315",,341.76,"2,670.83",+125.26 (+4.92%),"1,097,103",,"2,545.57"
0,2022-03-09 14:48:14,31.35,+0.61 (+2.00%),"27,444,495",,30.74,98.88,+3.98 (+4.19%),"15,624,173",,94.90,162.71,+5.27 (+3.35%),"60,315,769",,157.44,"2,783.01",+62.72 (+2.31%),"2,201,822",,"2,720.29",287.72,+11.87 (+4.30%),"22,453,727",,275.85,358.15,+16.39 (+4.80%),"4,825,785",,341.76,"2,670.38",+124.81 (+4.90%),"1,097,405",,"2,545.57"
0,2022-03-09 14:48:30,31.34,+0.60 (+1.95%),"27,458,697",,30.74,98.85,+3.95 (+4.16%),"15,628,519",,94.90,162.65,+5.21 (+3.31%),"60,363,938",,157.44,"2,783.01",+62.72 (+2.31%),"2,202,523",,"2,720.29",287.77,+11.92 (+4.32%),"22,458,997",,275.85,357.96,+16.20 (+4.74%),"4,829,055",,341.76,"2,670.02",+124.45 (+4.89%),"1,097,565",,"2,545.57"
0,2022-03-09 14:48:48,31.35,+0.61 (+1.98%),"27,480,085",,30.74,98.89,+3.99 (+4.20%),"15,631,808",,94.90,162.70,+5.26 (+3.34%),"60,386,679",,157.44,"2,784.00",+63.71 (+2.34%),"2,203,292",,"2,720.29",287.76,+11.91 (+4.32%),"22,471,220",,275.85,358.12,+16.36 (+4.79%),"4,832,419",,341.76,"2,670.02",+124.45 (+4.89%),"1,098,516",,"2,545.57"
0,2022-03-09 14:49:06,31.38,+0.64 (+2.08%),"27,490,683",,30.74,98.89,+3.99 (+4.20%),"15,635,206",,94.90,162.63,+5.19 (+3.30%),"61,142,600",,157.44,"2,784.00",+63.71 (+2.34%),"2,216,686",,"2,720.29",287.74,+11.89 (+4.31%),"22,480,636",,275.85,358.41,+16.65 (+4.87%),"4,837,666",,341.76,"2,670.02",+124.45 (+4.89%),"1,098,654",,"2,545.57"
0,2022-03-09 14:49:23,31.41,+0.67 (+2.16%),"27,506,499",,30.74,98.93,+4.03 (+4.24%),"15,639,479",,94.90,162.65,+5.21 (+3.31%),"61,908,218",,157.44,"2,784.00",+63.71 (+2.34%),"2,216,981",,"2,720.29",287.71,+11.86 (+4.30%),"22,492,914",,275.85,358.40,+16.64 (+4.87%),"4,840,497",,341.76,"2,670.02",+124.45 (+4.89%),"1,099,505",,"2,545.57"
0,2022-03-09 14:49:40,31.40,+0.66 (+2.13%),"27,513,422",,30.74,98.88,+3.98 (+4.19%),"15,644,436",,94.90,162.60,+5.16 (+3.28%),"61,934,047",,157.44,"2,785.62",+65.33 (+2.40%),"2,218,052",,"2,720.29",287.67,+11.82 (+4.28%),"22,505,378",,275.85,358.50,+16.74 (+4.90%),"4,841,452",,341.76,"2,670.02",+124.45 (+4.89%),"1,099,551",,"2,545.57"
0,2022-03-09 14:49:57,31.41,+0.67 (+2.16%),"27,519,092",,30.74,98.93,+4.03 (+4.25%),"15,651,036",,94.90,162.67,+5.23 (+3.32%),"61,957,632",,157.44,"2,785.62",+65.33 (+2.40%),"2,219,266",,"2,720.29",287.66,+11.81 (+4.28%),"22,520,075",,275.85,358.48,+16.71 (+4.89%),"4,842,951",,341.76,"2,670.02",+124.45 (+4.89%),"1,099,637",,"2,545.57"
