0,2022-03-07 12:25:28,29.51,-0.32 (-1.08%),"31,458,569",,29.83,95.89,-4.03 (-4.03%),"11,701,774",,99.91,161.48,-1.69 (-1.04%),"41,130,806",,163.17,"2,797.04",-115.78 (-3.97%),"1,957,782",,"2,912.82",281.77,-8.08 (-2.79%),"18,895,875",,289.86,354.99,-6.74 (-1.86%),"2,346,429",,361.73,"2,567.07",-75.37 (-2.85%),"850,417",,"2,642.44"
0,2022-03-07 12:25:46,29.50,-0.33 (-1.11%),"31,487,057",,29.83,95.84,-4.07 (-4.07%),"11,708,735",,99.91,161.50,-1.67 (-1.02%),"41,180,345",,163.17,"2,797.58",-115.24 (-3.96%),"1,960,593",,"2,912.82",281.77,-8.09 (-2.79%),"18,924,321",,289.86,355.09,-6.64 (-1.84%),"2,348,152",,361.73,"2,568.24",-74.20 (-2.81%),"851,129",,"2,642.44"
0,2022-03-07 12:26:05,29.52,-0.31 (-1.05%),"31,506,733",,29.83,95.93,-3.98 (-3.98%),"11,723,930",,99.91,161.66,-1.51 (-0.93%),"41,255,689",,163.17,"2,798.62",-114.20 (-3.92%),"1,963,232",,"2,912.82",281.97,-7.89 (-2.72%),"18,952,284",,289.86,355.21,-6.52 (-1.80%),"2,352,332",,361.73,"2,568.24",-74.20 (-2.81%),"851,880",,"2,642.44"
0,2022-03-07 12:26:23,29.51,-0.32 (-1.06%),"31,530,480",,29.83,95.91,-4.00 (-4.00%),"11,740,042",,99.91,161.66,-1.51 (-0.92%),"41,323,310",,163.17,"2,800.02",-112.80 (-3.87%),"1,963,847",,"2,912.82",281.94,-7.92 (-2.73%),"18,960,060",,289.86,355.16,-6.57 (-1.82%),"2,353,341",,361.73,"2,568.24",-74.20 (-2.81%),"852,736",,"2,642.44"
0,2022-03-07 12:26:41,29.50,-0.33 (-1.12%),"31,548,507",,29.83,95.79,-4.12 (-4.12%),"11,754,489",,99.91,161.59,-1.58 (-0.97%),"41,364,759",,163.17,"2,800.41",-112.41 (-3.86%),"1,964,543",,"2,912.82",281.77,-8.09 (-2.79%),"18,972,800",,289.86,354.90,-6.83 (-1.89%),"2,355,398",,361.73,"2,568.24",-74.20 (-2.81%),"852,970",,"2,642.44"
0,2022-03-07 12:26:58,29.53,-0.30 (-1.01%),"31,565,875",,29.83,95.80,-4.11 (-4.11%),"11,766,950",,99.91,161.62,-1.54 (-0.95%),"41,408,525",,163.17,"2,800.41",-112.41 (-3.86%),"1,966,564",,"2,912.82",281.90,-7.95 (-2.74%),"18,981,166",,289.86,355.06,-6.67 (-1.84%),"2,357,307",,361.73,"2,568.95",-73.49 (-2.78%),"853,245",,"2,642.44"
0,2022-03-07 12:27:14,29.51,-0.32 (-1.06%),"31,575,971",,29.83,95.77,-4.14 (-4.14%),"11,773,836",,99.91,161.68,-1.49 (-0.92%),"41,478,882",,163.17,"2,800.41",-112.41 (-3.86%),"1,967,501",,"2,912.82",281.85,-8.01 (-2.77%),"18,987,844",,289.86,355.05,-6.68 (-1.85%),"2,358,484",,361.73,"2,568.95",-73.49 (-2.78%),"853,726",,"2,642.44"
0,2022-03-07 12:27:32,29.51,-0.32 (-1.07%),"31,590,091",,29.83,95.82,-4.09 (-4.09%),"11,780,965",,99.91,161.69,-1.48 (-0.91%),"41,515,568",,163.17,"2,798.61",-114.21 (-3.92%),"1,968,458",,"2,912.82",281.86,-8.00 (-2.76%),"19,004,197",,289.86,355.01,-6.72 (-1.86%),"2,358,955",,361.73,"2,567.63",-74.81 (-2.83%),"854,053",,"2,642.44"
0,2022-03-07 12:27:49,29.51,-0.32 (-1.06%),"31,622,622",,29.83,95.76,-4.15 (-4.15%),"11,787,795",,99.91,161.63,-1.54 (-0.94%),"41,545,278",,163.17,"2,798.06",-114.76 (-3.94%),"1,969,982",,"2,912.82",281.77,-8.09 (-2.79%),"19,019,474",,289.86,355.11,-6.62 (-1.83%),"2,360,996",,361.73,"2,567.22",-75.22 (-2.85%),"854,639",,"2,642.44"
0,2022-03-07 12:28:06,29.50,-0.33 (-1.09%),"31,631,069",,29.83,95.71,-4.20 (-4.20%),"11,798,814",,99.91,161.63,-1.54 (-0.94%),"41,587,695",,163.17,"2,798.49",-114.33 (-3.93%),"1,971,702",,"2,912.82",281.75,-8.11 (-2.80%),"19,043,802",,289.86,355.26,-6.47 (-1.79%),"2,365,331",,361.73,"2,567.86",-74.58 (-2.82%),"855,209",,"2,642.44"
0,2022-03-07 12:28:23,29.50,-0.33 (-1.09%),"31,646,573",,29.83,95.78,-4.13 (-4.13%),"11,804,330",,99.91,161.65,-1.52 (-0.93%),"41,626,238",,163.17,"2,797.00",-115.82 (-3.98%),"1,973,227",,"2,912.82",281.75,-8.11 (-2.80%),"19,056,720",,289.86,355.14,-6.59 (-1.82%),"2,367,259",,361.73,"2,567.95",-74.49 (-2.82%),"855,454",,"2,642.44"
0,2022-03-07 12:28:41,29.50,-0.33 (-1.11%),"31,674,176",,29.83,95.78,-4.13 (-4.13%),"11,815,677",,99.91,161.65,-1.52 (-0.93%),"41,650,460",,163.17,"2,796.95",-115.87 (-3.98%),"1,976,369",,"2,912.82",281.83,-8.03 (-2.77%),"19,071,874",,289.86,355.41,-6.32 (-1.75%),"2,368,665",,361.73,"2,567.95",-74.49 (-2.82%),"855,762",,"2,642.44"
