0,2022-01-15 19:43:26,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:43:30,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:43:34,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:43:38,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:43:42,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:43:45,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:43:49,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:43:53,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:43:57,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:44:32,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:44:36,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:44:39,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:44:43,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:44:47,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:44:50,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:44:54,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:45:41,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:45:44,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:45:49,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
0,2022-01-15 19:45:53,41.51,-1.36 (-3.17%),"25,801,632",Bullish,42.87,178.42,-2.59 (-1.43%),"14,343,290",Bearish,181.01,173.07,+0.88 (+0.51%),"80,324,997",Bearish,172.19,"3,242.76",+18.48 (+0.57%),"2,298,743",Bearish,"3,224.28",310.20,+5.40 (+1.77%),"39,005,261",Bearish,304.80,525.69,+6.49 (+1.25%),"7,861,109",Bearish,519.20,"2,795.73",+13.11 (+0.47%),"1,191,296",Neutral,"2,782.62"
